n_samples,trial,mode,region,rel_err,neg_frac,rel_los,rel_trv,rel_R,rel_z,rel_phi,rel_err_sm,rel_los_sm,rel_trv_sm
50,0,LOS+rho,sun15,0.5929893851280212,0.1328125,0.2641153633594513,0.48589274287223816,0.2273905873298645,0.3589400053024292,0.28401514887809753,1.120619297027588,0.5324547290802002,0.9038385152816772
50,0,LOS+Sun+rho,sun15,0.6051356196403503,0.107421875,0.23992078006267548,0.5151757001876831,0.24124769866466522,0.43382251262664795,0.19894543290138245,1.13443922996521,0.47562089562416077,0.9522479772567749
50,1,LOS+rho,sun15,0.6354876160621643,0.21875,0.3233239948749542,0.49278199672698975,0.3064163029193878,0.3697766065597534,0.28895747661590576,0.933388888835907,0.557751476764679,0.6634472608566284
50,1,LOS+Sun+rho,sun15,0.6370456218719482,0.228515625,0.33504718542099,0.4835256040096283,0.3085692822933197,0.3657197952270508,0.28566011786460876,0.9533640146255493,0.577971875667572,0.6696047186851501
50,2,LOS+rho,sun15,0.8492083549499512,0.283203125,0.3717297613620758,0.7024584412574768,0.39272841811180115,0.5638922452926636,0.32318931818008423,1.4750440120697021,0.6728410124778748,1.229743480682373
50,2,LOS+Sun+rho,sun15,0.8148602247238159,0.2890625,0.3598695695400238,0.6731967329978943,0.38276880979537964,0.5381722450256348,0.3073514699935913,1.390065312385559,0.6488420963287354,1.150900959968567
50,0,LOS+rho,gc15,0.6246739625930786,0.162109375,0.2745726406574249,0.5145024061203003,0.23756632208824158,0.38003474473953247,0.3078184723854065,1.381390929222107,0.6453869938850403,1.1263641119003296
50,0,LOS+Sun+rho,gc15,0.6409856081008911,0.12890625,0.2501872777938843,0.549507737159729,0.26017165184020996,0.46383196115493774,0.19750817120075226,1.416745662689209,0.5925437211990356,1.2057279348373413
50,1,LOS+rho,gc15,0.6416175961494446,0.21875,0.31880831718444824,0.5027629137039185,0.3139323890209198,0.37516796588897705,0.2855673134326935,1.0540977716445923,0.5815606117248535,0.7801960706710815
50,1,LOS+Sun+rho,gc15,0.650145411491394,0.2265625,0.33479949831962585,0.4983173608779907,0.31824791431427,0.37826836109161377,0.2832983136177063,1.1111356019973755,0.6173747777938843,0.816478967666626
50,2,LOS+rho,gc15,0.8968088626861572,0.279296875,0.3935985565185547,0.7429048418998718,0.417919397354126,0.5988391041755676,0.33281853795051575,1.8295279741287231,0.813553512096405,1.5478911399841309
50,2,LOS+Sun+rho,gc15,0.855332612991333,0.279296875,0.37476956844329834,0.7102401256561279,0.4016648232936859,0.5716838240623474,0.31348854303359985,1.720382809638977,0.776222825050354,1.4487987756729126
100,0,3D,sun4,0.037712935358285904,0.0,0.02080729603767395,0.027842851355671883,0.0205636415630579,0.020041249692440033,0.015543089248239994,0.030285408720374107,0.014484841376543045,0.023872938007116318
100,0,LOS,sun4,0.059467628598213196,0.0078125,0.02534285932779312,0.050051845610141754,0.026770588010549545,0.03690487891435623,0.025752509012818336,0.04071515426039696,0.019786735996603966,0.032955415546894073
100,0,LOS+Sun,sun4,0.05508412793278694,0.005859375,0.022487010806798935,0.04669499397277832,0.0230777096003294,0.035804666578769684,0.02268245629966259,0.037760186940431595,0.015999754890799522,0.03160407394170761
100,1,3D,sun4,0.03745175525546074,0.0,0.020782431587576866,0.027763966470956802,0.0208214670419693,0.020202791318297386,0.014808611012995243,0.030600979924201965,0.014893610961735249,0.0243860874325037
100,1,LOS,sun4,0.057742223143577576,0.0,0.020170623436570168,0.05085918679833412,0.020871110260486603,0.043874405324459076,0.018127858638763428,0.0368833988904953,0.011996450833976269,0.033072251826524734
100,1,LOS+Sun,sun4,0.05739470571279526,0.00390625,0.020489150658249855,0.050058770924806595,0.022214166820049286,0.042960066348314285,0.01774938404560089,0.03552715480327606,0.01218695379793644,0.031212549656629562
