n_samples,trial,setting,sigma_mmsyr,arm,mode,region,rel_err,rel_los,rel_trv,rel_R,rel_z,rel_phi,rel_err_sm,rel_los_sm,rel_trv_sm,train_chi,train_err_true_mmsyr,train_err_smooth_mmsyr
50,0,s1.7C,1.70,C,LOS+Sun+rho,sun15,2.927197217941284,1.670124888420105,2.150975465774536,0.9165771007537842,1.7209800481796265,1.726409912109375,5.0497331619262695,2.8235511779785156,3.778365135192871,0.506,0.686,0.686
50,0,s1.7C,1.70,C,LOS+Sun+rho,gc15,3.0458438396453857,1.873175859451294,2.017261505126953,1.1595481634140015,1.5948936939239502,1.7298429012298584,5.121335029602051,3.015705108642578,3.5194497108459473,0.506,0.686,0.686
50,1,s0,0.00,plain,LOS,sun4,0.08089358359575272,0.02786564826965332,0.07157579809427261,0.03409430384635925,0.06081218644976616,0.02261895313858986,0.06221330538392067,0.02242649346590042,0.05470582842826843,nan,0.173,0.161
50,1,s0,0.00,plain,LOS,sun15,0.6326929330825806,0.3038739562034607,0.5063685178756714,0.29330360889434814,0.40520626306533813,0.2388235628604889,0.9165130257606506,0.501010000705719,0.6994105577468872,nan,0.173,0.161
50,1,s0,0.00,plain,LOS,gc15,0.6360010504722595,0.3015274405479431,0.511953592300415,0.3035915493965149,0.4075571298599243,0.23447290062904358,1.0129826068878174,0.5197048187255859,0.79814612865448,nan,0.173,0.161
50,1,s0,0.00,plain,LOS+Sun+rho,sun4,0.07014726847410202,0.025812359526753426,0.0611109659075737,0.023996030911803246,0.05280168354511261,0.024271324276924133,0.051156044006347656,0.01941244676709175,0.04430042952299118,nan,0.160,0.114
50,1,s0,0.00,plain,LOS+Sun+rho,sun15,0.6370454430580139,0.33504703640937805,0.4835256338119507,0.3085691034793854,0.3657200038433075,0.2856598198413849,0.9533633589744568,0.5779714584350586,0.6696043014526367,nan,0.160,0.114
50,1,s0,0.00,plain,LOS+Sun+rho,gc15,0.6501451730728149,0.33479928970336914,0.49831733107566833,0.31824779510498047,0.3782684803009033,0.2832980155944824,1.1111345291137695,0.6173742413520813,0.81647789478302,nan,0.160,0.114
50,1,s0,0.00,plain,3D,sun4,0.048977695405483246,0.030764572322368622,0.03342820703983307,0.023991446942090988,0.029322106391191483,0.018917642533779144,0.04495365172624588,0.026153795421123505,0.032435785979032516,nan,0.141,0.096
50,1,s0,0.00,plain,3D,sun15,0.8457854390144348,0.5629146099090576,0.5557669997215271,0.5147361755371094,0.34497690200805664,0.39191603660583496,1.3233842849731445,0.9016032218933105,0.8523032665252686,nan,0.141,0.096
50,1,s0,0.00,plain,3D,gc15,0.8532971739768982,0.5609638094902039,0.5679869651794434,0.5342105627059937,0.36609750986099243,0.36710917949676514,1.4044796228408813,0.9173025488853455,0.9292828440666199,nan,0.141,0.096
50,1,s0.5,0.50,plain,LOS,sun4,0.15831086039543152,0.07529789209365845,0.1244615912437439,0.05490969866514206,0.10392355918884277,0.07004262506961823,0.1474599689245224,0.0728980302810669,0.11402231454849243,0.436,0.332,0.326
50,1,s0.5,0.50,plain,LOS,sun15,2.3039636611938477,1.228665828704834,1.7267955541610718,0.5612503290176392,0.9030283689498901,1.752840280532837,3.814291477203369,2.1010701656341553,2.8198165893554688,0.436,0.332,0.326
50,1,s0.5,0.50,plain,LOS,gc15,2.3954997062683105,1.1584829092025757,1.8848669528961182,0.5898130536079407,0.9665036201477051,1.800547480583191,4.579473495483398,2.1226370334625244,3.6877243518829346,0.436,0.332,0.326
50,1,s0.5,0.50,plain,LOS+Sun+rho,sun4,0.16200505197048187,0.07599490880966187,0.1286827176809311,0.06551085412502289,0.1038501039147377,0.07208038866519928,0.14890292286872864,0.07326715439558029,0.11594128608703613,0.590,0.321,0.317
50,1,s0.5,0.50,plain,LOS+Sun+rho,sun15,1.1088414192199707,0.6287837028503418,0.8050247430801392,0.4394022524356842,0.5017978549003601,0.7016604542732239,1.7188007831573486,1.0453522205352783,1.210261344909668,0.590,0.321,0.317
50,1,s0.5,0.50,plain,LOS+Sun+rho,gc15,1.1837691068649292,0.6438742876052856,0.8786929845809937,0.4826183021068573,0.5550674200057983,0.7131384611129761,2.086790084838867,1.1144083738327026,1.5685585737228394,0.590,0.321,0.317
50,1,s1.7,1.70,plain,LOS,sun4,0.37281835079193115,0.20824621617794037,0.2758761942386627,0.14811252057552338,0.20791897177696228,0.20584312081336975,0.37398043274879456,0.2093140184879303,0.2762063145637512,0.328,1.090,1.090
50,1,s1.7,1.70,plain,LOS,sun15,1.7394803762435913,0.7013164162635803,1.505419373512268,0.6364355087280273,0.7676739692687988,1.1345781087875366,3.1444239616394043,1.2407723665237427,2.76080584526062,0.328,1.090,1.090
50,1,s1.7,1.70,plain,LOS,gc15,1.8941444158554077,0.71236252784729,1.6554009914398193,0.6693984866142273,0.8030135631561279,1.2653590440750122,3.757513999938965,1.1662195920944214,3.408048391342163,0.328,1.090,1.090
50,1,s1.7,1.70,plain,LOS+Sun+rho,sun4,0.47348135709762573,0.19706855714321136,0.40046098828315735,0.17409878969192505,0.3215753436088562,0.21623791754245758,0.473823606967926,0.1977320909500122,0.4004669785499573,0.264,0.969,1.018
50,1,s1.7,1.70,plain,LOS+Sun+rho,sun15,1.2720402479171753,0.6554086208343506,0.9833635091781616,0.5517772436141968,0.6900246143341064,0.7070761919021606,1.9295763969421387,1.0519174337387085,1.470693588256836,0.264,0.969,1.018
50,1,s1.7,1.70,plain,LOS+Sun+rho,gc15,1.4070885181427002,0.7150041460990906,1.082425832748413,0.6174761056900024,0.7517940998077393,0.7673035264015198,2.333463668823242,1.1277915239334106,1.8531367778778076,0.264,0.969,1.018
50,1,s4.3,4.30,plain,LOS,sun4,1.543087124824524,0.5118171572685242,1.374769687652588,0.7042447924613953,1.0584170818328857,0.5550728440284729,1.5568244457244873,0.5161932706832886,1.3868169784545898,0.176,2.878,2.896
50,1,s4.3,4.30,plain,LOS,sun15,2.9741392135620117,0.9033592939376831,2.7080483436584473,1.007450819015503,2.102220296859741,1.1707961559295654,4.960320472717285,1.5455718040466309,4.5282464027404785,0.176,2.878,2.896
50,1,s4.3,4.30,plain,LOS,gc15,3.1267380714416504,0.927760124206543,2.8584840297698975,0.99504554271698,2.0372214317321777,1.4008562564849854,5.8731231689453125,1.7015420198440552,5.4245285987854,0.176,2.878,2.896
50,1,s4.3,4.30,plain,LOS+Sun+rho,sun4,1.2897220849990845,0.5711942911148071,1.0669199228286743,0.559396505355835,0.9102826714515686,0.43003764748573303,1.3066251277923584,0.5764145255088806,1.0822558403015137,0.218,2.828,2.863
50,1,s4.3,4.30,plain,LOS+Sun+rho,sun15,6.217759609222412,3.553910732269287,4.270774841308594,2.6176931858062744,3.567476987838745,3.0069727897644043,8.751821517944336,4.526945114135742,6.417418956756592,0.218,2.828,2.863
50,1,s4.3,4.30,plain,LOS+Sun+rho,gc15,8.560659408569336,5.494589328765869,5.18256950378418,4.386422157287598,4.1020426750183105,3.918485641479492,12.492120742797852,6.836782455444336,8.677165985107422,0.218,2.828,2.863
50,1,het,1.90,plain,LOS,sun4,1.153200387954712,0.4323658347129822,1.010866641998291,0.5924448370933533,0.5590148568153381,0.6262956261634827,1.1657521724700928,0.4366128742694855,1.0215741395950317,0.344,2.309,2.316
50,1,het,1.90,plain,LOS,sun15,10.261422157287598,3.4358839988708496,9.195759773254395,3.797250509262085,7.5390801429748535,3.4674129486083984,19.005626678466797,6.419924736022949,17.06406593322754,0.344,2.309,2.316
50,1,het,1.90,plain,LOS,gc15,10.690568923950195,3.5165181159973145,9.596328735351562,3.878023147583008,7.953046798706055,3.4487972259521484,21.53015899658203,7.114701271057129,19.43586540222168,0.344,2.309,2.316
50,1,het,1.90,plain,LOS+Sun+rho,sun4,1.143081784248352,0.4287465214729309,0.9924185872077942,0.5670927166938782,0.5722283720970154,0.6149344444274902,1.1568776369094849,0.4333258867263794,1.004624605178833,0.322,2.411,2.424
50,1,het,1.90,plain,LOS+Sun+rho,sun15,2.267636299133301,1.21038019657135,1.722663164138794,0.6553624868392944,0.9871522188186646,1.5804731845855713,3.8583121299743652,2.1188528537750244,2.896077871322632,0.322,2.411,2.424
50,1,het,1.90,plain,LOS+Sun+rho,gc15,2.663177967071533,1.3839753866195679,2.003669500350952,0.847683310508728,1.2475029230117798,1.6922892332077026,4.862587928771973,2.393186569213867,3.749725580215454,0.322,2.411,2.424
50,1,hetW,1.90,W,LOS,sun4,0.3008436858654022,0.14513374865055084,0.24087686836719513,0.11666493117809296,0.15032655000686646,0.18593613803386688,0.30156004428863525,0.14544758200645447,0.24104824662208557,0.457,1.143,1.141
50,1,hetW,1.90,W,LOS,sun15,9.220660209655762,4.8231425285339355,6.892467498779297,2.811429738998413,5.317702293395996,5.034902095794678,15.6961030960083,8.817350387573242,11.275710105895996,0.457,1.143,1.141
50,1,hetW,1.90,W,LOS,gc15,9.74749755859375,5.030099391937256,7.3786115646362305,3.1669487953186035,5.816659450531006,4.935822010040283,18.93198585510254,10.072441101074219,14.107421875,0.457,1.143,1.141
50,1,hetW,1.90,W,LOS+Sun+rho,sun4,0.2641306221485138,0.12655556201934814,0.21305593848228455,0.11461257934570312,0.1281491369009018,0.15777122974395752,0.26433265209198,0.12603214383125305,0.21336200833320618,0.439,0.995,1.004
50,1,hetW,1.90,W,LOS+Sun+rho,sun15,1.7484545707702637,1.0423812866210938,1.2831388711929321,0.49006301164627075,0.8993954062461853,1.2372363805770874,3.0680670738220215,1.863781452178955,2.2264885902404785,0.439,0.995,1.004
50,1,hetW,1.90,W,LOS+Sun+rho,gc15,1.9071100950241089,1.1314830780029297,1.3839162588119507,0.5845545530319214,0.9563758969306946,1.3211582899093628,3.687556028366089,2.1281702518463135,2.69998836517334,0.439,0.995,1.004
50,1,hetC,1.90,C,LOS,sun4,0.4421866834163666,0.2099241018295288,0.35735008120536804,0.18669740855693817,0.2485225796699524,0.2332606464624405,0.4447852075099945,0.21144643425941467,0.35923677682876587,0.427,1.215,1.239
50,1,hetC,1.90,C,LOS,sun15,11.272255897521973,7.1523332595825195,7.737261772155762,5.057516098022461,5.043384075164795,6.638579368591309,19.431053161621094,12.698430061340332,13.009170532226562,0.427,1.215,1.239
50,1,hetC,1.90,C,LOS,gc15,11.514225006103516,7.067574501037598,7.991035461425781,5.103175163269043,5.324281692504883,6.575042247772217,20.68436622619629,12.843478202819824,13.898374557495117,0.427,1.215,1.239
50,1,hetC,1.90,C,LOS+Sun+rho,sun4,0.3169899880886078,0.14700619876384735,0.2565348148345947,0.12906679511070251,0.17918677628040314,0.1786942183971405,0.3171590268611908,0.1475033462047577,0.2566787302494049,0.433,0.957,0.987
50,1,hetC,1.90,C,LOS+Sun+rho,sun15,2.004769802093506,1.1180930137634277,1.4421427249908447,0.618076503276825,1.0261950492858887,1.2631721496582031,3.7094228267669678,2.018070697784424,2.6618447303771973,0.433,0.957,0.987
50,1,hetC,1.90,C,LOS+Sun+rho,gc15,2.3794238567352295,1.295390248298645,1.691565752029419,0.7724374532699585,1.2672960758209229,1.3690943717956543,4.875552654266357,2.53124737739563,3.54427433013916,0.433,0.957,0.987
50,1,s1.7W,1.70,W,LOS,sun4,0.37281835079193115,0.20824621617794037,0.2758761942386627,0.14811252057552338,0.20791897177696228,0.20584312081336975,0.37398043274879456,0.2093140184879303,0.2762063145637512,0.328,1.090,1.090
50,1,s1.7W,1.70,W,LOS,sun15,1.7394803762435913,0.7013164162635803,1.505419373512268,0.6364355087280273,0.7676739692687988,1.1345781087875366,3.1444239616394043,1.2407723665237427,2.76080584526062,0.328,1.090,1.090
50,1,s1.7W,1.70,W,LOS,gc15,1.8941444158554077,0.71236252784729,1.6554009914398193,0.6693984866142273,0.8030135631561279,1.2653590440750122,3.757513999938965,1.1662195920944214,3.408048391342163,0.328,1.090,1.090
50,1,s1.7W,1.70,W,LOS+Sun+rho,sun4,0.47348135709762573,0.19706855714321136,0.40046098828315735,0.17409878969192505,0.3215753436088562,0.21623791754245758,0.473823606967926,0.1977320909500122,0.4004669785499573,0.264,0.969,1.018
50,1,s1.7W,1.70,W,LOS+Sun+rho,sun15,1.2720402479171753,0.6554086208343506,0.9833635091781616,0.5517772436141968,0.6900246143341064,0.7070761919021606,1.9295763969421387,1.0519174337387085,1.470693588256836,0.264,0.969,1.018
50,1,s1.7W,1.70,W,LOS+Sun+rho,gc15,1.4070885181427002,0.7150041460990906,1.082425832748413,0.6174761056900024,0.7517940998077393,0.7673035264015198,2.333463668823242,1.1277915239334106,1.8531367778778076,0.264,0.969,1.018
50,1,s1.7C,1.70,C,LOS,sun4,0.7923358678817749,0.28329384326934814,0.6971977949142456,0.19380852580070496,0.6501458883285522,0.2655518651008606,0.7959921360015869,0.2840743362903595,0.700369656085968,0.175,1.179,1.204
50,1,s1.7C,1.70,C,LOS,sun15,2.74888277053833,1.1217873096466064,2.3458032608032227,0.9287232160568237,1.8414366245269775,1.3065690994262695,4.793215274810791,2.0413553714752197,4.071047782897949,0.175,1.179,1.204
50,1,s1.7C,1.70,C,LOS,gc15,2.9766759872436523,1.1803679466247559,2.555685043334961,0.9841856360435486,1.9842684268951416,1.4149110317230225,5.620415687561035,2.133164882659912,4.906569004058838,0.175,1.179,1.204
50,1,s1.7C,1.70,C,LOS+Sun+rho,sun4,0.4269033372402191,0.21452276408672333,0.3350946307182312,0.2259024828672409,0.20403937995433807,0.20411063730716705,0.4301866292953491,0.21652594208717346,0.33729737997055054,0.396,1.002,1.041
50,1,s1.7C,1.70,C,LOS+Sun+rho,sun15,1.4867303371429443,0.8109818696975708,1.1142253875732422,0.5922834873199463,0.683748185634613,0.9376963376998901,2.1893086433410645,1.215781331062317,1.6371604204177856,0.396,1.002,1.041
50,1,s1.7C,1.70,C,LOS+Sun+rho,gc15,1.7733159065246582,1.027998924255371,1.2447686195373535,0.7963162660598755,0.7418966293334961,1.079775333404541,2.887070655822754,1.493894100189209,2.173513174057007,0.396,1.002,1.041
50,2,s0,0.00,plain,LOS,sun4,0.07666021585464478,0.026973646134138107,0.06735334545373917,0.027887072414159775,0.05877320468425751,0.02257683128118515,0.059447791427373886,0.021086007356643677,0.05208411067724228,nan,0.135,0.119
50,2,s0,0.00,plain,LOS,sun15,0.6364148855209351,0.32932519912719727,0.49244171380996704,0.33623796701431274,0.3659919500350952,0.2581445574760437,1.032557725906372,0.541925311088562,0.8069071769714355,nan,0.135,0.119
50,2,s0,0.00,plain,LOS,gc15,0.6607068777084351,0.3292100429534912,0.5201296210289001,0.33874186873435974,0.392842173576355,0.26128318905830383,1.176896095275879,0.585111677646637,0.9392203092575073,nan,0.135,0.119
50,2,s0,0.00,plain,LOS+Sun+rho,sun4,0.07769763469696045,0.026883678510785103,0.0678408145904541,0.031666100025177,0.057207103818655014,0.02255011722445488,0.058785468339920044,0.02090507373213768,0.051117319613695145,nan,0.112,0.102
50,2,s0,0.00,plain,LOS+Sun+rho,sun15,0.8148613572120667,0.35986998677253723,0.6731976270675659,0.38276907801628113,0.5381730794906616,0.3073519766330719,1.3900679349899292,0.6488431692123413,1.150903344154358,nan,0.112,0.102
50,2,s0,0.00,plain,LOS+Sun+rho,gc15,0.8553338646888733,0.37476998567581177,0.7102411985397339,0.4016651511192322,0.5716849565505981,0.31348901987075806,1.7203863859176636,0.7762240171432495,1.4488019943237305,nan,0.112,0.102
50,2,s0,0.00,plain,3D,sun4,0.04909750446677208,0.027255648747086525,0.03629235178232193,0.02739308401942253,0.02788727357983589,0.018120212480425835,0.036518484354019165,0.02060426026582718,0.026935337111353874,nan,0.158,0.125
50,2,s0,0.00,plain,3D,sun15,0.8609749674797058,0.4495793879032135,0.6622560620307922,0.36288678646087646,0.46528199315071106,0.4830116331577301,1.390333890914917,0.7979550361633301,1.0254817008972168,nan,0.158,0.125
50,2,s0,0.00,plain,3D,gc15,0.9133514761924744,0.4665416181087494,0.7079412341117859,0.3919235169887543,0.49329060316085815,0.5082233548164368,1.7253323793411255,0.8859363198280334,1.3361631631851196,nan,0.158,0.125
50,2,s0.5,0.50,plain,LOS,sun4,0.13667327165603638,0.05604652315378189,0.11481092125177383,0.05178743600845337,0.07463797181844711,0.07641565799713135,0.12525522708892822,0.05234846472740173,0.10479704290628433,0.529,0.396,0.392
50,2,s0.5,0.50,plain,LOS,sun15,1.1205191612243652,0.5528351068496704,0.893153190612793,0.5273719429969788,0.6423165798187256,0.537233829498291,1.7203415632247925,0.8611750602722168,1.3803502321243286,0.529,0.396,0.392
50,2,s0.5,0.50,plain,LOS,gc15,1.1641185283660889,0.5612995028495789,0.9396876692771912,0.5460036993026733,0.6834552884101868,0.5435987710952759,1.9180506467819214,0.8968023657798767,1.5811747312545776,0.529,0.396,0.392
50,2,s0.5,0.50,plain,LOS+Sun+rho,sun4,0.14030984044075012,0.06091571971774101,0.11627592146396637,0.05647118389606476,0.08148185908794403,0.07448254525661469,0.12803369760513306,0.057811323553323746,0.10494454205036163,0.587,0.444,0.438
50,2,s0.5,0.50,plain,LOS+Sun+rho,sun15,0.7763369679450989,0.39112210273742676,0.6156743764877319,0.47411152720451355,0.3289489448070526,0.3798968493938446,1.2134546041488647,0.6363431215286255,0.95531165599823,0.587,0.444,0.438
50,2,s0.5,0.50,plain,LOS+Sun+rho,gc15,0.8136158585548401,0.41266536712646484,0.639492928981781,0.48906397819519043,0.3509242832660675,0.3982796370983124,1.4098985195159912,0.7036774158477783,1.1285170316696167,0.587,0.444,0.438
50,2,s1.7,1.70,plain,LOS,sun4,0.44473540782928467,0.2017882764339447,0.36106806993484497,0.2319669872522354,0.21644321084022522,0.2232222706079483,0.4396161437034607,0.20178517699241638,0.35489434003829956,0.237,1.210,1.218
50,2,s1.7,1.70,plain,LOS,sun15,3.692376136779785,2.3474044799804688,2.4330105781555176,1.1025505065917969,1.8187958002090454,2.367497444152832,5.984140396118164,3.8004794120788574,3.9609718322753906,0.237,1.210,1.218
50,2,s1.7,1.70,plain,LOS,gc15,3.795504331588745,2.3160574436187744,2.5739378929138184,1.1879045963287354,1.8828258514404297,2.4159655570983887,7.169104099273682,3.955376148223877,5.158163070678711,0.237,1.210,1.218
50,2,s1.7,1.70,plain,LOS+Sun+rho,sun4,0.4180884063243866,0.20960649847984314,0.3237878680229187,0.204526886343956,0.21858137845993042,0.20446310937404633,0.4118003249168396,0.2092498242855072,0.3169344663619995,0.282,1.138,1.122
50,2,s1.7,1.70,plain,LOS+Sun+rho,sun15,3.132936477661133,2.058814525604248,2.036100387573242,0.8445823788642883,1.312981367111206,2.3147761821746826,5.281091213226318,3.5360145568847656,3.383596181869507,0.282,1.138,1.122
50,2,s1.7,1.70,plain,LOS+Sun+rho,gc15,3.3115932941436768,2.1456282138824463,2.1800777912139893,0.9894852042198181,1.360546350479126,2.3935885429382324,6.1323442459106445,3.855865001678467,4.102211952209473,0.282,1.138,1.122
50,2,s4.3,4.30,plain,LOS,sun4,1.547838568687439,0.5196118950843811,1.3731380701065063,0.5691888928413391,0.9517360925674438,0.7749570608139038,1.5637855529785156,0.5224652886390686,1.3885324001312256,0.139,2.691,2.686
50,2,s4.3,4.30,plain,LOS,sun15,2.1761550903320312,0.7476217746734619,1.9400711059570312,0.9024104475975037,1.3175297975540161,1.0346124172210693,3.3202877044677734,1.1266522407531738,2.966017961502075,0.139,2.691,2.686
50,2,s4.3,4.30,plain,LOS,gc15,2.4986321926116943,0.8252456188201904,2.2468647956848145,0.9361638426780701,1.5312049388885498,1.2442103624343872,4.545474052429199,1.421093225479126,4.139516830444336,0.139,2.691,2.686
50,2,s4.3,4.30,plain,LOS+Sun+rho,sun4,1.0781362056732178,0.43329057097435,0.9224902391433716,0.40397587418556213,0.6011502742767334,0.5777387619018555,1.0885659456253052,0.4356212913990021,0.9325850605964661,0.152,2.722,2.714
50,2,s4.3,4.30,plain,LOS+Sun+rho,sun15,2.3504743576049805,1.3259671926498413,1.65431547164917,1.0556613206863403,1.1373887062072754,1.337550401687622,3.202287435531616,1.7047204971313477,2.3764376640319824,0.152,2.722,2.714
50,2,s4.3,4.30,plain,LOS+Sun+rho,gc15,2.9723448753356934,1.9339485168457031,1.7639329433441162,1.6047251224517822,1.251718282699585,1.5306761264801025,4.150736331939697,2.38558030128479,2.7781903743743896,0.152,2.722,2.714
50,2,het,1.76,plain,LOS,sun4,0.8945050239562988,0.4165327548980713,0.7222909331321716,0.41574785113334656,0.5868011713027954,0.303519606590271,0.8985466361045837,0.41781362891197205,0.7263402938842773,0.614,1.806,1.804
50,2,het,1.76,plain,LOS,sun15,5.110282897949219,2.324456214904785,4.187954902648926,1.4045028686523438,3.572558641433716,2.439866065979004,9.246879577636719,4.276301860809326,7.558141708374023,0.614,1.806,1.804
50,2,het,1.76,plain,LOS,gc15,5.099984169006348,2.2317397594451904,4.231712818145752,1.366929531097412,3.533230781555176,2.5379703044891357,9.314421653747559,4.1343841552734375,7.698183059692383,0.614,1.806,1.804
50,2,het,1.76,plain,LOS+Sun+rho,sun4,0.703825831413269,0.24569350481033325,0.6228445768356323,0.3144627511501312,0.2249821424484253,0.4570360779762268,0.705108106136322,0.24543800950050354,0.6248053312301636,0.642,1.763,1.785
50,2,het,1.76,plain,LOS+Sun+rho,sun15,3.84523868560791,2.440185070037842,2.580052375793457,1.2086719274520874,1.8744693994522095,2.544527769088745,6.975141525268555,4.446099281311035,4.685072422027588,0.642,1.763,1.785
50,2,het,1.76,plain,LOS+Sun+rho,gc15,4.3976569175720215,2.780207633972168,2.8095245361328125,1.581907033920288,2.0194876194000244,2.817765712738037,8.602395057678223,5.202281951904297,5.600588798522949,0.642,1.763,1.785
50,2,hetW,1.76,W,LOS,sun4,0.20726463198661804,0.10160975158214569,0.16179770231246948,0.05445725470781326,0.14891108870506287,0.09917964041233063,0.199453204870224,0.09886443614959717,0.15495043992996216,0.663,0.510,0.508
50,2,hetW,1.76,W,LOS,sun15,1.671821117401123,0.8071858882904053,1.3469053506851196,0.7951892614364624,0.8947142958641052,0.9331344366073608,2.8838677406311035,1.4472593069076538,2.3163790702819824,0.663,0.510,0.508
50,2,hetW,1.76,W,LOS,gc15,1.8224657773971558,0.795385479927063,1.5187606811523438,0.820789635181427,0.9917914867401123,1.0249009132385254,3.6454102993011475,1.5115166902542114,3.114668846130371,0.663,0.510,0.508
50,2,hetW,1.76,W,LOS+Sun+rho,sun4,0.14682331681251526,0.0609036460518837,0.12253931909799576,0.048702582716941833,0.09764281660318375,0.07142084836959839,0.13733552396297455,0.05727387219667435,0.11401620507240295,0.630,0.472,0.472
50,2,hetW,1.76,W,LOS+Sun+rho,sun15,1.1149582862854004,0.6629467010498047,0.796181857585907,0.42656201124191284,0.4365396201610565,0.7933396100997925,1.9950319528579712,1.2699313163757324,1.3684196472167969,0.630,0.472,0.472
50,2,hetW,1.76,W,LOS+Sun+rho,gc15,1.2181763648986816,0.7019746899604797,0.8795589208602905,0.47196686267852783,0.4810938835144043,0.8449033498764038,2.364947557449341,1.3474689722061157,1.7236077785491943,0.630,0.472,0.472
50,2,hetC,1.76,C,LOS,sun4,0.2033170759677887,0.08811124414205551,0.16814318299293518,0.10733343660831451,0.11440523713827133,0.06794789433479309,0.19484487175941467,0.08470427989959717,0.16141466796398163,0.621,0.539,0.563
50,2,hetC,1.76,C,LOS,sun15,0.980702817440033,0.4736720323562622,0.7914155721664429,0.46655020117759705,0.5412026643753052,0.453274130821228,1.9123058319091797,0.9099828004837036,1.5734796524047852,0.621,0.539,0.563
50,2,hetC,1.76,C,LOS,gc15,1.0164692401885986,0.47073107957839966,0.8213473558425903,0.474150151014328,0.5199941992759705,0.4974236488342285,2.148709535598755,0.8967211246490479,1.8168970346450806,0.621,0.539,0.563
50,2,hetC,1.76,C,LOS+Sun+rho,sun4,0.14621755480766296,0.06057870388031006,0.1226046159863472,0.05786404386162758,0.1015690267086029,0.046498894691467285,0.13434557616710663,0.05676764249801636,0.11205325275659561,0.686,0.423,0.444
50,2,hetC,1.76,C,LOS+Sun+rho,sun15,0.8214054703712463,0.4634172320365906,0.6135050654411316,0.3244306445121765,0.4108768105506897,0.497814416885376,1.4966362714767456,0.9254146814346313,1.0515213012695312,0.686,0.423,0.444
50,2,hetC,1.76,C,LOS+Sun+rho,gc15,0.8293347358703613,0.4521235227584839,0.623542070388794,0.3278520405292511,0.4102971851825714,0.5023128986358643,1.6295719146728516,0.9567559957504272,1.1441811323165894,0.686,0.423,0.444
50,2,s1.7W,1.70,W,LOS,sun4,0.44473540782928467,0.2017882764339447,0.36106806993484497,0.2319669872522354,0.21644321084022522,0.2232222706079483,0.4396161437034607,0.20178517699241638,0.35489434003829956,0.237,1.210,1.218
50,2,s1.7W,1.70,W,LOS,sun15,3.692376136779785,2.3474044799804688,2.4330105781555176,1.1025505065917969,1.8187958002090454,2.367497444152832,5.984140396118164,3.8004794120788574,3.9609718322753906,0.237,1.210,1.218
50,2,s1.7W,1.70,W,LOS,gc15,3.795504331588745,2.3160574436187744,2.5739378929138184,1.1879045963287354,1.8828258514404297,2.4159655570983887,7.169104099273682,3.955376148223877,5.158163070678711,0.237,1.210,1.218
50,2,s1.7W,1.70,W,LOS+Sun+rho,sun4,0.42453330755233765,0.20486144721508026,0.3355697989463806,0.21737995743751526,0.2279602289199829,0.19594600796699524,0.41782641410827637,0.2045881748199463,0.3281521797180176,0.300,1.168,1.174
50,2,s1.7W,1.70,W,LOS+Sun+rho,sun15,2.967456340789795,1.9482536315917969,1.9332749843597412,0.8230503797531128,1.2105051279067993,2.2060723304748535,5.057663917541504,3.39249324798584,3.2429001331329346,0.300,1.168,1.174
50,2,s1.7W,1.70,W,LOS+Sun+rho,gc15,3.1663923263549805,2.042119026184082,2.0917699337005615,0.9779031276702881,1.2529621124267578,2.292201042175293,5.939152717590332,3.683436870574951,4.003821849822998,0.300,1.168,1.174
50,2,s1.7C,1.70,C,LOS,sun4,0.4637323021888733,0.23780082166194916,0.35446810722351074,0.22868652641773224,0.2611982226371765,0.21163973212242126,0.4606194496154785,0.2379094809293747,0.3501824140548706,0.258,1.083,1.089
50,2,s1.7C,1.70,C,LOS,sun15,3.591953754425049,1.7285292148590088,2.8892898559570312,1.2652876377105713,2.1277761459350586,1.9445369243621826,6.141225814819336,3.0571558475494385,4.895378112792969,0.258,1.083,1.089
50,2,s1.7C,1.70,C,LOS,gc15,3.752533435821533,1.8047951459884644,3.029923439025879,1.383008599281311,2.1978232860565186,1.9921146631240845,6.843122959136963,3.3339157104492188,5.5433502197265625,0.258,1.083,1.089
50,2,s1.7C,1.70,C,LOS+Sun+rho,sun4,0.35945719480514526,0.1746143102645874,0.2853555977344513,0.17968200147151947,0.1578904092311859,0.19280864298343658,0.3535393476486206,0.17457792162895203,0.27871042490005493,0.346,1.023,1.014
50,2,s1.7C,1.70,C,LOS+Sun+rho,sun15,3.7090044021606445,2.493326187133789,2.4234371185302734,1.1078388690948486,1.694772481918335,2.5993573665618896,6.14409065246582,4.087100028991699,4.085695743560791,0.346,1.023,1.014
50,2,s1.7C,1.70,C,LOS+Sun+rho,gc15,4.068746566772461,2.7497923374176025,2.5885202884674072,1.447205901145935,1.8396986722946167,2.6778125762939453,7.28182315826416,4.609121799468994,4.887436866760254,0.346,1.023,1.014
100,0,s0,0.00,plain,LOS,sun4,0.059467628598213196,0.02534285932779312,0.050051845610141754,0.026770588010549545,0.03690487891435623,0.025752509012818336,0.04071515426039696,0.019786735996603966,0.032955415546894073,nan,0.169,0.141
100,0,s0,0.00,plain,LOS,sun15,0.6898058652877808,0.3428037166595459,0.5450899600982666,0.2712320387363434,0.38506177067756653,0.37539100646972656,1.1224949359893799,0.5294119715690613,0.9155347943305969,nan,0.169,0.141
