n_samples,trial,setting,sigma_mmsyr,arm,mode,region,rel_err,rel_los,rel_trv,rel_R,rel_z,rel_phi,train_chi,train_err_true_mmsyr
50,1,s4.3,4.30,plain,LOS,sun4,1.110447645187378,0.3710424304008484,0.9964390397071838,0.2801719903945923,0.8292851448059082,0.4687917232513428,0.394,2.203
50,1,s4.3,4.30,plain,LOS,sun15,14.266180038452148,6.422955513000488,11.633930206298828,4.421338081359863,6.583922386169434,9.530919075012207,0.394,2.203
50,1,s4.3,4.30,plain,LOS,gc15,14.320645332336426,6.7152814865112305,11.522886276245117,4.834749698638916,6.979133129119873,9.071096420288086,0.394,2.203
50,1,s4.3,4.30,plain,LOS+Sun+rho,sun4,1.0357005596160889,0.4671274423599243,0.8425024151802063,0.33174997568130493,0.6339511275291443,0.5569785833358765,0.399,2.328
50,1,s4.3,4.30,plain,LOS+Sun+rho,sun15,5.124457836151123,3.4870104789733887,3.085455894470215,2.706829786300659,2.1236119270324707,2.995685338973999,0.399,2.328
50,1,s4.3,4.30,plain,LOS+Sun+rho,gc15,9.323661804199219,8.06633186340332,3.357210874557495,6.85648775100708,2.942659854888916,3.9260778427124023,0.399,2.328
50,1,het,1.90,plain,LOS,sun4,2.0363845825195312,0.9386014938354492,1.6398093700408936,0.5512074828147888,1.4221515655517578,0.9376962184906006,0.501,1.755
50,1,het,1.90,plain,LOS,sun15,6.579931259155273,2.718230962753296,5.597604751586914,3.5453739166259766,2.9158310890197754,3.568911552429199,0.501,1.755
50,1,het,1.90,plain,LOS,gc15,5.1802167892456055,2.0928902626037598,4.420945644378662,2.655210256576538,2.30595064163208,2.8229775428771973,0.501,1.755
50,1,het,1.90,plain,LOS+Sun+rho,sun4,0.8885774612426758,0.30385640263557434,0.7874481678009033,0.1466440111398697,0.6877131462097168,0.38207846879959106,0.467,1.557
50,1,het,1.90,plain,LOS+Sun+rho,sun15,2.3856966495513916,1.4325158596038818,1.6796255111694336,0.9297943711280823,1.4191105365753174,1.2250850200653076,0.467,1.557
50,1,het,1.90,plain,LOS+Sun+rho,gc15,3.499535322189331,2.7245843410491943,1.710458755493164,2.0387253761291504,1.7054364681243896,1.4487900733947754,0.467,1.557
50,1,hetW,1.90,W,LOS,sun4,0.3470866084098816,0.16785447299480438,0.272743821144104,0.15906833112239838,0.22485534846782684,0.12521478533744812,0.468,0.712
50,1,hetW,1.90,W,LOS,sun15,1.2667155265808105,0.5997596979141235,1.0238960981369019,0.7104591131210327,0.7100604772567749,0.46978694200515747,0.468,0.712
50,1,hetW,1.90,W,LOS,gc15,1.228865385055542,0.5807575583457947,0.9981434345245361,0.6723572015762329,0.7012945413589478,0.4770837426185608,0.468,0.712
50,1,hetW,1.90,W,LOS+Sun+rho,sun4,0.3463270664215088,0.16213127970695496,0.2782646715641022,0.13597823679447174,0.22040235996246338,0.14546002447605133,0.499,0.782
50,1,hetW,1.90,W,LOS+Sun+rho,sun15,2.022228956222534,1.4340952634811401,1.2224981784820557,1.1584234237670898,0.876045823097229,1.0835307836532593,0.499,0.782
50,1,hetW,1.90,W,LOS+Sun+rho,gc15,3.159332752227783,2.628281354904175,1.450657844543457,2.2988500595092773,1.1381021738052368,1.288623332977295,0.499,0.782
50,1,hetC,1.90,C,LOS,sun4,0.7890680432319641,0.4629642367362976,0.5560599565505981,0.34192657470703125,0.6033615469932556,0.19298219680786133,0.491,1.055
50,1,hetC,1.90,C,LOS,sun15,3.7055487632751465,1.6780116558074951,3.003135919570923,2.261195182800293,1.8740501403808594,1.3828178644180298,0.491,1.055
50,1,hetC,1.90,C,LOS,gc15,3.5799169540405273,1.646925449371338,2.9103243350982666,2.1637187004089355,1.8043135404586792,1.3748478889465332,0.491,1.055
50,1,hetC,1.90,C,LOS+Sun+rho,sun4,0.27021244168281555,0.10672882199287415,0.22977176308631897,0.08571647852659225,0.2008287012577057,0.09187909960746765,0.540,0.497
50,1,hetC,1.90,C,LOS+Sun+rho,sun15,1.6355640888214111,1.1523141860961914,1.0118380784988403,0.8529607653617859,0.6858421564102173,0.9360526204109192,0.540,0.497
50,1,hetC,1.90,C,LOS+Sun+rho,gc15,2.0164432525634766,1.6012074947357178,0.9936988949775696,1.2057462930679321,0.7031987905502319,1.1079540252685547,0.540,0.497
50,1,s1.7W,1.70,W,LOS,sun4,0.8993741273880005,0.5047215819358826,0.6408907771110535,0.3606870174407959,0.6809518933296204,0.3164742588996887,0.376,1.119
50,1,s1.7W,1.70,W,LOS,sun15,8.62615966796875,3.431194305419922,7.494470596313477,4.521140098571777,5.031562328338623,3.590559959411621,0.376,1.119
50,1,s1.7W,1.70,W,LOS,gc15,8.362478256225586,3.630960464477539,7.03751802444458,4.654767036437988,4.552097797393799,3.4545962810516357,0.376,1.119
50,1,s1.7W,1.70,W,LOS+Sun+rho,sun4,0.46095001697540283,0.21188537776470184,0.3705260455608368,0.16920003294944763,0.333840012550354,0.17095071077346802,0.427,0.933
50,1,s1.7W,1.70,W,LOS+Sun+rho,sun15,3.380124568939209,2.4778809547424316,1.9284549951553345,1.5938321352005005,1.415520191192627,2.078268051147461,0.427,0.933
50,1,s1.7W,1.70,W,LOS+Sun+rho,gc15,4.414705276489258,3.7395989894866943,1.8503475189208984,2.5969200134277344,1.6314024925231934,2.365586519241333,0.427,0.933
50,1,s1.7C,1.70,C,LOS,sun4,1.4605122804641724,0.824081301689148,1.0580388307571411,0.6705789566040039,1.0913126468658447,0.46793562173843384,0.214,1.130
50,1,s1.7C,1.70,C,LOS,sun15,9.53197956085205,3.7956666946411133,8.211347579956055,5.874814987182617,5.197930335998535,3.1212589740753174,0.214,1.130
50,1,s1.7C,1.70,C,LOS,gc15,9.060835838317871,4.046924591064453,7.5428972244262695,5.911586284637451,4.628522872924805,2.842966079711914,0.214,1.130
50,1,s1.7C,1.70,C,LOS+Sun+rho,sun4,0.45328661799430847,0.2357291281223297,0.34517765045166016,0.2235289216041565,0.27822789549827576,0.17831668257713318,0.443,0.989
50,1,s1.7C,1.70,C,LOS+Sun+rho,sun15,5.007497787475586,4.117961406707764,2.0618979930877686,2.700319766998291,2.391284227371216,2.4876742362976074,0.443,0.989
50,1,s1.7C,1.70,C,LOS+Sun+rho,gc15,7.207178115844727,6.753993988037109,1.886898398399353,4.625553131103516,3.494381904602051,2.6959569454193115,0.443,0.989
50,2,s0,0.00,plain,LOS,sun4,0.05936875194311142,0.012111046351492405,0.05618370696902275,0.01298471074551344,0.053885966539382935,0.007338082883507013,nan,0.080
50,2,s0,0.00,plain,LOS,sun15,0.19609157741069794,0.1038089469075203,0.14426499605178833,0.10553229600191116,0.11434859782457352,0.05997960641980171,nan,0.080
50,2,s0,0.00,plain,LOS,gc15,0.1578097641468048,0.0702008306980133,0.13085752725601196,0.07380285859107971,0.09992802143096924,0.05947495251893997,nan,0.080
50,2,s0,0.00,plain,LOS+Sun+rho,sun4,0.06588847935199738,0.014379600994288921,0.062472421675920486,0.018417920917272568,0.05832306295633316,0.009124038740992546,nan,0.055
50,2,s0,0.00,plain,LOS+Sun+rho,sun15,0.23881976306438446,0.13208548724651337,0.17310626804828644,0.13993100821971893,0.13465526700019836,0.07052667438983917,nan,0.055
50,2,s0,0.00,plain,LOS+Sun+rho,gc15,0.1839052438735962,0.08988400548696518,0.14566662907600403,0.09987425804138184,0.10993210226297379,0.06364896893501282,nan,0.055
50,2,s0,0.00,plain,3D,sun4,0.03068949654698372,0.013740284368395805,0.02554277889430523,0.01767563261091709,0.021597126498818398,0.004502513445913792,nan,0.078
50,2,s0,0.00,plain,3D,sun15,0.3223591446876526,0.1779186874628067,0.23431576788425446,0.18189017474651337,0.20000852644443512,0.08995897322893143,nan,0.078
50,2,s0,0.00,plain,3D,gc15,0.302997887134552,0.1689371019601822,0.22087310254573822,0.16913923621177673,0.18466219305992126,0.09445856511592865,nan,0.078
50,2,s0.5,0.50,plain,LOS,sun4,0.19060201942920685,0.06518745422363281,0.16714660823345184,0.04561171680688858,0.15428707003593445,0.07409542053937912,0.536,0.385
50,2,s0.5,0.50,plain,LOS,sun15,1.3825961351394653,0.6142491102218628,1.127359390258789,0.4809126853942871,0.687600314617157,0.8383345007896423,0.536,0.385
50,2,s0.5,0.50,plain,LOS,gc15,1.5718750953674316,0.5605175495147705,1.3679728507995605,0.5081808567047119,0.8931319713592529,0.9064635634422302,0.536,0.385
50,2,s0.5,0.50,plain,LOS+Sun+rho,sun4,0.16664962470531464,0.06539411842823029,0.14147698879241943,0.062358275055885315,0.12170873582363129,0.06086684763431549,0.514,0.358
50,2,s0.5,0.50,plain,LOS+Sun+rho,sun15,0.705035924911499,0.4367434084415436,0.4874627888202667,0.31526297330856323,0.3555352985858917,0.3667008876800537,0.514,0.358
50,2,s0.5,0.50,plain,LOS+Sun+rho,gc15,0.8424656987190247,0.6009787321090698,0.4962622821331024,0.41571441292762756,0.4356285333633423,0.43525776267051697,0.514,0.358
50,2,s1.7,1.70,plain,LOS,sun4,0.37686583399772644,0.150075301527977,0.32171928882598877,0.1322193145751953,0.24766170978546143,0.17418523132801056,0.298,1.070
50,2,s1.7,1.70,plain,LOS,sun15,1.5259466171264648,0.6433513164520264,1.2876300811767578,0.5378714799880981,0.8796766400337219,0.8662064075469971,0.298,1.070
50,2,s1.7,1.70,plain,LOS,gc15,1.4705666303634644,0.6408270597457886,1.232032060623169,0.5364686250686646,0.8727016448974609,0.8025190234184265,0.298,1.070
50,2,s1.7,1.70,plain,LOS+Sun+rho,sun4,0.35212892293930054,0.15945526957511902,0.2865355908870697,0.15128068625926971,0.22340427339076996,0.15395084023475647,0.300,1.092
50,2,s1.7,1.70,plain,LOS+Sun+rho,sun15,2.5919387340545654,1.9501912593841553,1.3829902410507202,1.3111040592193604,1.227085828781128,1.3742727041244507,0.300,1.092
50,2,s1.7,1.70,plain,LOS+Sun+rho,gc15,3.834528923034668,3.4025394916534424,1.251399040222168,2.5021140575408936,1.59586501121521,1.6095925569534302,0.300,1.092
50,2,s4.3,4.30,plain,LOS,sun4,1.2918951511383057,0.5380107760429382,1.090240716934204,0.3423575758934021,0.7501752972602844,0.7854984998703003,0.091,2.914
50,2,s4.3,4.30,plain,LOS,sun15,5.669900894165039,2.505298137664795,4.686322212219238,2.711547374725342,3.1771934032440186,2.5751845836639404,0.091,2.914
50,2,s4.3,4.30,plain,LOS,gc15,6.288665771484375,3.1557631492614746,4.998254299163818,3.439765453338623,3.2996442317962646,2.6598315238952637,0.091,2.914
50,2,s4.3,4.30,plain,LOS+Sun+rho,sun4,0.9205906391143799,0.5055276155471802,0.6904435157775879,0.3952008783817291,0.5292766094207764,0.4832196831703186,0.129,2.833
50,2,s4.3,4.30,plain,LOS+Sun+rho,sun15,16.190126419067383,13.353996276855469,6.413457870483398,10.21094799041748,6.80928897857666,7.195059776306152,0.129,2.833
50,2,s4.3,4.30,plain,LOS+Sun+rho,gc15,26.26479721069336,25.029115676879883,6.213604927062988,19.782901763916016,10.202339172363281,7.9445929527282715,0.129,2.833
50,2,het,1.76,plain,LOS,sun4,1.12342369556427,0.4271102249622345,0.9652618169784546,0.40196719765663147,0.7645668983459473,0.4763287305831909,0.445,1.752
50,2,het,1.76,plain,LOS,sun15,4.8976054191589355,2.013078212738037,4.133069038391113,2.9607276916503906,2.8702232837677,1.3973488807678223,0.445,1.752
50,2,het,1.76,plain,LOS,gc15,5.066740989685059,2.2145721912384033,4.2288289070129395,3.1421806812286377,2.8911423683166504,1.457273244857788,0.445,1.752
50,2,het,1.76,plain,LOS+Sun+rho,sun4,0.8374487161636353,0.35221779346466064,0.703987717628479,0.3523290157318115,0.5724084973335266,0.33178257942199707,0.315,1.585
50,2,het,1.76,plain,LOS+Sun+rho,sun15,6.271449089050293,4.754230499267578,3.3051095008850098,3.2975332736968994,3.098792552947998,3.099940299987793,0.315,1.585
50,2,het,1.76,plain,LOS+Sun+rho,gc15,8.272628784179688,7.048142433166504,3.6180686950683594,5.116203784942627,3.7666406631469727,3.475611448287964,0.315,1.585
50,2,hetW,1.76,W,LOS,sun4,0.3103477954864502,0.141499862074852,0.24523644149303436,0.12890593707561493,0.23271632194519043,0.08714054524898529,0.489,0.839
50,2,hetW,1.76,W,LOS,sun15,9.42577838897705,5.448713302612305,6.941133975982666,2.913361072540283,7.224161624908447,3.873526096343994,0.489,0.839
50,2,hetW,1.76,W,LOS,gc15,11.8782958984375,6.608345985412598,9.171515464782715,3.6961236000061035,9.03331184387207,5.2137250900268555,0.489,0.839
50,2,hetW,1.76,W,LOS+Sun+rho,sun4,0.23852145671844482,0.09604261815547943,0.2003261297941208,0.09936295449733734,0.1805548220872879,0.04951809346675873,0.570,0.643
50,2,hetW,1.76,W,LOS+Sun+rho,sun15,1.3587191104888916,0.9182026386260986,0.8620529174804688,0.5942327976226807,0.6581023931503296,0.767870306968689,0.570,0.643
50,2,hetW,1.76,W,LOS+Sun+rho,gc15,1.6880710124969482,1.2568821907043457,0.9759423136711121,0.8236583471298218,0.8068132400512695,0.959425687789917,0.570,0.643
50,2,hetC,1.76,C,LOS,sun4,0.6921674013137817,0.3266192674636841,0.5509297847747803,0.2433617115020752,0.5242291688919067,0.24954164028167725,0.296,1.424
50,2,hetC,1.76,C,LOS,sun15,3.5740342140197754,1.710339903831482,2.88352370262146,1.6163899898529053,2.060504913330078,1.7598400115966797,0.296,1.424
50,2,hetC,1.76,C,LOS,gc15,3.579592704772949,1.74993896484375,2.880143642425537,1.6972566843032837,1.8548517227172852,1.9038240909576416,0.296,1.424
50,2,hetC,1.76,C,LOS+Sun+rho,sun4,0.3715513348579407,0.156375452876091,0.30625179409980774,0.14572133123874664,0.2985045313835144,0.07895082235336304,0.531,0.904
50,2,hetC,1.76,C,LOS+Sun+rho,sun15,1.7649770975112915,1.1437525749206543,1.199972152709961,0.8477751016616821,1.187671422958374,0.47699207067489624,0.531,0.904
50,2,hetC,1.76,C,LOS+Sun+rho,gc15,2.3979640007019043,1.8748798370361328,1.2058031558990479,1.4013077020645142,1.3928260803222656,0.5686233043670654,0.531,0.904
50,2,s1.7W,1.70,W,LOS,sun4,0.37686583399772644,0.150075301527977,0.32171928882598877,0.1322193145751953,0.24766170978546143,0.17418523132801056,0.298,1.070
50,2,s1.7W,1.70,W,LOS,sun15,1.5259466171264648,0.6433513164520264,1.2876300811767578,0.5378714799880981,0.8796766400337219,0.8662064075469971,0.298,1.070
50,2,s1.7W,1.70,W,LOS,gc15,1.4705666303634644,0.6408270597457886,1.232032060623169,0.5364686250686646,0.8727016448974609,0.8025190234184265,0.298,1.070
50,2,s1.7W,1.70,W,LOS+Sun+rho,sun4,0.35212892293930054,0.15945526957511902,0.2865355908870697,0.15128068625926971,0.22340427339076996,0.15395084023475647,0.300,1.092
50,2,s1.7W,1.70,W,LOS+Sun+rho,sun15,2.5919387340545654,1.9501912593841553,1.3829902410507202,1.3111040592193604,1.227085828781128,1.3742727041244507,0.300,1.092
50,2,s1.7W,1.70,W,LOS+Sun+rho,gc15,3.834528923034668,3.4025394916534424,1.251399040222168,2.5021140575408936,1.59586501121521,1.6095925569534302,0.300,1.092
50,2,s1.7C,1.70,C,LOS,sun4,0.919245719909668,0.3023543953895569,0.8240861892700195,0.31125277280807495,0.6369093656539917,0.34982535243034363,0.072,1.300
50,2,s1.7C,1.70,C,LOS,sun15,1.9572871923446655,0.7883943319320679,1.6853888034820557,0.684055507183075,1.2751789093017578,0.8893276453018188,0.072,1.300
50,2,s1.7C,1.70,C,LOS,gc15,1.8535706996917725,0.8386715054512024,1.5420432090759277,0.7128904461860657,1.209621787071228,0.7845468521118164,0.072,1.300
50,2,s1.7C,1.70,C,LOS+Sun+rho,sun4,0.5862480401992798,0.23778119683265686,0.4958043694496155,0.2844287157058716,0.35239577293395996,0.25142553448677063,0.233,1.149
50,2,s1.7C,1.70,C,LOS+Sun+rho,sun15,3.779818058013916,3.0399954319000244,1.7548413276672363,2.125213146209717,1.4683765172958374,1.9967962503433228,0.233,1.149
50,2,s1.7C,1.70,C,LOS+Sun+rho,gc15,5.268353462219238,4.786343574523926,1.485255241394043,3.498272180557251,1.9861396551132202,2.254173994064331,0.233,1.149
100,0,s0,0.00,plain,LOS,sun4,0.0653248205780983,0.012868833728134632,0.06167912110686302,0.010129956528544426,0.061458736658096313,0.008181579411029816,nan,0.064
100,0,s0,0.00,plain,LOS,sun15,0.283539354801178,0.1676637977361679,0.18928293883800507,0.16289377212524414,0.16276535391807556,0.07489872723817825,nan,0.064
100,0,s0,0.00,plain,LOS,gc15,0.20764276385307312,0.09559150040149689,0.16946381330490112,0.09477072954177856,0.1323208212852478,0.07990875840187073,nan,0.064
100,0,s0,0.00,plain,LOS+Sun+rho,sun4,0.05468183755874634,0.009264394640922546,0.05226585268974304,0.006471338681876659,0.05242516100406647,0.005672475788742304,nan,0.052
100,0,s0,0.00,plain,LOS+Sun+rho,sun15,0.308448851108551,0.18321943283081055,0.2098413109779358,0.16869577765464783,0.165673166513443,0.10206091403961182,nan,0.052
100,0,s0,0.00,plain,LOS+Sun+rho,gc15,0.2186029702425003,0.10031835734844208,0.17950667440891266,0.08979102969169617,0.13592836260795593,0.09758684039115906,nan,0.052
100,0,s0,0.00,plain,3D,sun4,0.024039052426815033,0.01022513210773468,0.020117610692977905,0.015883753076195717,0.015424148179590702,0.0018916658591479063,nan,0.074
100,0,s0,0.00,plain,3D,sun15,0.28839537501335144,0.16598659753799438,0.19556976854801178,0.16264589130878448,0.175758495926857,0.06391903758049011,nan,0.074
100,0,s0,0.00,plain,3D,gc15,0.20323948562145233,0.08419672399759293,0.17097409069538116,0.09012186527252197,0.1409359574317932,0.06817862391471863,nan,0.074
100,0,s0.5,0.50,plain,LOS,sun4,0.13331107795238495,0.051096752285957336,0.11390206962823868,0.035988226532936096,0.1077956110239029,0.04413018748164177,0.632,0.332
100,0,s0.5,0.50,plain,LOS,sun15,0.9587054252624512,0.43406590819358826,0.7895076274871826,0.36952489614486694,0.5311676859855652,0.5483839511871338,0.632,0.332
100,0,s0.5,0.50,plain,LOS,gc15,0.954790472984314,0.3656807541847229,0.8258088231086731,0.3395186960697174,0.5466132164001465,0.5497255325317383,0.632,0.332
100,0,s0.5,0.50,plain,LOS+Sun+rho,sun4,0.12641680240631104,0.04654975235462189,0.10940057784318924,0.03500659018754959,0.1026325449347496,0.04010883346199989,0.628,0.279
100,0,s0.5,0.50,plain,LOS+Sun+rho,sun15,0.9420537948608398,0.6030221581459045,0.631179690361023,0.46793031692504883,0.4684920310974121,0.501567006111145,0.628,0.279
100,0,s0.5,0.50,plain,LOS+Sun+rho,gc15,1.2252442836761475,0.9103973507881165,0.6760101914405823,0.7496627569198608,0.5287702083587646,0.5907751321792603,0.628,0.279
100,0,s1.7,1.70,plain,LOS,sun4,0.4511425495147705,0.17925816774368286,0.3880503177642822,0.14946718513965607,0.31740227341651917,0.1866656243801117,0.488,1.021
100,0,s1.7,1.70,plain,LOS,sun15,2.809252977371216,1.2292826175689697,2.3383209705352783,1.2855963706970215,1.6144499778747559,1.323266863822937,0.488,1.021
100,0,s1.7,1.70,plain,LOS,gc15,2.7135531902313232,1.184587836265564,2.28195858001709,1.2067928314208984,1.5822622776031494,1.260108232498169,0.488,1.021
100,0,s1.7,1.70,plain,LOS+Sun+rho,sun4,0.41835445165634155,0.1763915717601776,0.35361579060554504,0.14447391033172607,0.30676892399787903,0.15711578726768494,0.485,0.978
100,0,s1.7,1.70,plain,LOS+Sun+rho,sun15,3.730010986328125,2.3076162338256836,2.525017738342285,2.3173370361328125,1.5877859592437744,1.7494020462036133,0.485,0.978
100,0,s1.7,1.70,plain,LOS+Sun+rho,gc15,4.426473617553711,3.2155418395996094,2.3975794315338135,2.994647979736328,1.685708999633789,1.9569599628448486,0.485,0.978
100,0,s4.3,4.30,plain,LOS,sun4,2.3339529037475586,0.817436695098877,2.0198264122009277,0.8998135328292847,1.7298905849456787,0.6561377048492432,0.290,3.517
100,0,s4.3,4.30,plain,LOS,sun15,27.62154197692871,17.296192169189453,18.380870819091797,8.054817199707031,13.135473251342773,18.626405715942383,0.290,3.517
100,0,s4.3,4.30,plain,LOS,gc15,30.56731605529785,18.91194725036621,20.648513793945312,10.808267593383789,13.843762397766113,20.38119125366211,0.290,3.517
100,0,s4.3,4.30,plain,LOS+Sun+rho,sun4,1.2800365686416626,0.5932791233062744,1.0388232469558716,0.5044074654579163,0.8473891615867615,0.5399795770645142,0.482,2.905
100,0,s4.3,4.30,plain,LOS+Sun+rho,sun15,14.706901550292969,10.819494247436523,7.497392177581787,7.77064847946167,8.111916542053223,6.478586196899414,0.482,2.905
100,0,s4.3,4.30,plain,LOS+Sun+rho,gc15,21.682186126708984,18.834800720214844,8.58984375,14.73858642578125,10.764968872070312,7.106484413146973,0.482,2.905
100,0,het,1.82,plain,LOS,sun4,0.617520809173584,0.1991303265094757,0.5514478087425232,0.20532067120075226,0.482087105512619,0.19050560891628265,0.644,0.872
100,0,het,1.82,plain,LOS,sun15,3.649998426437378,1.7609059810638428,2.8631973266601562,1.3346428871154785,2.5898523330688477,1.503724217414856,0.644,0.872
100,0,het,1.82,plain,LOS,gc15,3.955502510070801,1.6163880825042725,3.277839183807373,1.5230977535247803,2.821772336959839,1.600939154624939,0.644,0.872
100,0,het,1.82,plain,LOS+Sun+rho,sun4,0.21954794228076935,0.09060009568929672,0.1838713437318802,0.08980237692594528,0.15094244480133057,0.08479325473308563,0.721,0.669
100,0,het,1.82,plain,LOS+Sun+rho,sun15,2.1518306732177734,1.5578465461730957,1.2116985321044922,1.0899767875671387,0.9037442207336426,1.3040807247161865,0.721,0.669
100,0,het,1.82,plain,LOS+Sun+rho,gc15,2.9413082599639893,2.405829906463623,1.4298330545425415,1.7912760972976685,1.105029821395874,1.5053489208221436,0.721,0.669
100,0,hetW,1.82,W,LOS,sun4,0.19913801550865173,0.07613551616668701,0.17251330614089966,0.06586626917123795,0.14859940111637115,0.06337353587150574,0.670,0.525
100,0,hetW,1.82,W,LOS,sun15,0.4830731749534607,0.2509100139141083,0.35497915744781494,0.242861807346344,0.2948852479457855,0.16160227358341217,0.670,0.525
100,0,hetW,1.82,W,LOS,gc15,0.43159931898117065,0.19769416749477386,0.3520162105560303,0.19657915830612183,0.2853057086467743,0.14399947226047516,0.670,0.525
100,0,hetW,1.82,W,LOS+Sun+rho,sun4,0.16668176651000977,0.06287208199501038,0.14553797245025635,0.05843297019600868,0.12620055675506592,0.05501300096511841,0.684,0.464
100,0,hetW,1.82,W,LOS+Sun+rho,sun15,0.4458498954772949,0.21916066110134125,0.34257063269615173,0.23267172276973724,0.2613794803619385,0.15695911645889282,0.684,0.464
100,0,hetW,1.82,W,LOS+Sun+rho,gc15,0.37624454498291016,0.16491040587425232,0.3087979257106781,0.17231658101081848,0.2323506474494934,0.160835400223732,0.684,0.464
100,0,hetC,1.82,C,LOS,sun4,0.17254285514354706,0.05636512488126755,0.155136376619339,0.05213036760687828,0.13422071933746338,0.0605480819940567,0.677,0.371
100,0,hetC,1.82,C,LOS,sun15,0.7239443063735962,0.42213159799575806,0.5171491503715515,0.28616127371788025,0.44806456565856934,0.34195929765701294,0.677,0.371
100,0,hetC,1.82,C,LOS,gc15,0.7608702182769775,0.3651091456413269,0.6177645921707153,0.24842117726802826,0.5055654048919678,0.3819870054721832,0.677,0.371
100,0,hetC,1.82,C,LOS+Sun+rho,sun4,0.1472928673028946,0.04877569153904915,0.13191945850849152,0.045325107872486115,0.1225641518831253,0.043944574892520905,0.686,0.341
100,0,hetC,1.82,C,LOS+Sun+rho,sun15,0.536493182182312,0.3370620012283325,0.3464345335960388,0.33838409185409546,0.30620276927948,0.10609202086925507,0.686,0.341
100,0,hetC,1.82,C,LOS+Sun+rho,gc15,0.36411547660827637,0.16298311948776245,0.29755160212516785,0.18076708912849426,0.2498667985200882,0.10188604891300201,0.686,0.341
100,0,s1.7W,1.70,W,LOS,sun4,0.4511425495147705,0.17925816774368286,0.3880503177642822,0.14946718513965607,0.31740227341651917,0.1866656243801117,0.488,1.021
100,0,s1.7W,1.70,W,LOS,sun15,2.809252977371216,1.2292826175689697,2.3383209705352783,1.2855963706970215,1.6144499778747559,1.323266863822937,0.488,1.021
100,0,s1.7W,1.70,W,LOS,gc15,2.7135531902313232,1.184587836265564,2.28195858001709,1.2067928314208984,1.5822622776031494,1.260108232498169,0.488,1.021
100,0,s1.7W,1.70,W,LOS+Sun+rho,sun4,0.41835445165634155,0.1763915717601776,0.35361579060554504,0.14447391033172607,0.30676892399787903,0.15711578726768494,0.485,0.978
100,0,s1.7W,1.70,W,LOS+Sun+rho,sun15,3.730010986328125,2.3076162338256836,2.525017738342285,2.3173370361328125,1.5877859592437744,1.7494020462036133,0.485,0.978
100,0,s1.7W,1.70,W,LOS+Sun+rho,gc15,4.426473617553711,3.2155418395996094,2.3975794315338135,2.994647979736328,1.685708999633789,1.9569599628448486,0.485,0.978
100,0,s1.7C,1.70,C,LOS,sun4,0.7663078904151917,0.3235108256340027,0.647440493106842,0.3360075354576111,0.5035507678985596,0.29823270440101624,0.392,1.174
100,0,s1.7C,1.70,C,LOS,sun15,5.222933769226074,2.302264928817749,4.381908893585205,2.5375568866729736,3.159482955932617,2.1468796730041504,0.392,1.174
100,0,s1.7C,1.70,C,LOS,gc15,5.402478218078613,2.8540759086608887,4.1305036544799805,2.915647268295288,3.151431083679199,1.954336166381836,0.392,1.174
100,0,s1.7C,1.70,C,LOS+Sun+rho,sun4,0.3268628716468811,0.1272823065519333,0.28564465045928955,0.11771020293235779,0.21582962572574615,0.16222772002220154,0.643,0.872
100,0,s1.7C,1.70,C,LOS+Sun+rho,sun15,2.4888675212860107,1.742580533027649,1.5742902755737305,1.2757954597473145,0.7616717219352722,1.5611237287521362,0.643,0.872
100,0,s1.7C,1.70,C,LOS+Sun+rho,gc15,3.0460691452026367,2.3833203315734863,1.5848342180252075,1.7711161375045776,0.7526364326477051,1.9089326858520508,0.643,0.872
100,1,s0,0.00,plain,LOS,sun4,0.049725063145160675,0.009835184551775455,0.046582337468862534,0.007420565001666546,0.046280212700366974,0.006167555693536997,nan,0.046
100,1,s0,0.00,plain,LOS,sun15,0.24148282408714294,0.13009323179721832,0.17261075973510742,0.11786598712205887,0.14322221279144287,0.07793623208999634,nan,0.046
100,1,s0,0.00,plain,LOS,gc15,0.20597340166568756,0.0821317806839943,0.17542879283428192,0.08152732253074646,0.13533084094524384,0.0856965184211731,nan,0.046
100,1,s0,0.00,plain,LOS+Sun+rho,sun4,0.03545444458723068,0.006324181333184242,0.03359215334057808,0.004993952810764313,0.03324545919895172,0.0038778260350227356,nan,0.031
100,1,s0,0.00,plain,LOS+Sun+rho,sun15,0.20349088311195374,0.10466994345188141,0.1544855684041977,0.12708662450313568,0.11231100559234619,0.04802735894918442,nan,0.031
100,1,s0,0.00,plain,LOS+Sun+rho,gc15,0.16013994812965393,0.07257997989654541,0.12998895347118378,0.08998838067054749,0.10021675378084183,0.042840175330638885,nan,0.031
100,1,s0,0.00,plain,3D,sun4,0.02338586188852787,0.010839876718819141,0.01909516006708145,0.018584564328193665,0.011870274320244789,0.002079994883388281,nan,0.079
100,1,s0,0.00,plain,3D,sun15,0.24313464760780334,0.14536821842193604,0.16607984900474548,0.14984846115112305,0.13132375478744507,0.06647161394357681,nan,0.079
100,1,s0,0.00,plain,3D,gc15,0.17425896227359772,0.07857535034418106,0.14426380395889282,0.08384186774492264,0.10788249969482422,0.07159744203090668,nan,0.079
100,1,s0.5,0.50,plain,LOS,sun4,0.0823257565498352,0.03489677608013153,0.06833197176456451,0.025242768228054047,0.05945613607764244,0.03444371744990349,0.534,0.205
100,1,s0.5,0.50,plain,LOS,sun15,0.7873260378837585,0.4017959237098694,0.6111056208610535,0.344337522983551,0.3549487590789795,0.4591153562068939,0.534,0.205
